"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.01","51.12","CALGARY INTL A","3031092","2024-01-16","2024","01","16","","-6.4","","-15.1","","-10.8","","28.8","","0.0","","0.0","","4.0","","3.2","","8","","3","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-01-17","2024","01","17","","-14.8","","-18.4","","-16.6","","34.6","","0.0","","0.0","","5.2","","5.4","","10","","35","","31",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-01-18","2024","01","18","","-14.9","","-23.2","","-19.1","","37.1","","0.0","","0.0","","0.0","T","0.0","T","15","","35","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-01-19","2024","01","19","","-15.6","","-24.6","","-20.1","","38.1","","0.0","","0.0","","0.0","","0.0","","12","","17","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-01-20","2024","01","20","","-7.2","","-15.6","","-11.4","","29.4","","0.0","","0.0","","0.0","","0.0","","10","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-01-21","2024","01","21","","-11.7","","-12.9","","-12.3","","30.3","","0.0","","0.0","","0.0","T","0.0","T","10","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-01-22","2024","01","22","","-12.2","","-14.4","","-13.3","","31.3","","0.0","","0.0","","2.7","","2.1","","12","","15","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-01-23","2024","01","23","","8.0","","-12.4","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","12","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-01-24","2024","01","24","","4.9","","-7.5","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","10","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-01-25","2024","01","25","","8.5","","-0.8","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","7","","28","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-01-26","2024","01","26","","8.2","","-3.0","","2.6","","15.4","","0.0","","0.0","","0.0","","0.0","","5","","27","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-01-27","2024","01","27","","11.5","","-5.4","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","","","27","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-01-28","2024","01","28","","13.1","","-0.6","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","10","","29","","32",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-01-29","2024","01","29","","9.9","","-0.5","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","6","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-01-30","2024","01","30","","15.4","","0.6","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","2","","32","","40",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-01-31","2024","01","31","","8.8","","-3.0","","2.9","","15.1","","0.0","","0.0","","0.0","","0.0","","1","","19","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-01","2024","02","01","","12.6","","-0.2","","6.2","","11.8","","0.0","","0.0","","0.0","","0.0","","0","T","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02","2024","02","02","","12.1","","-1.5","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","0","T","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03","2024","02","03","","5.5","","-3.1","","1.2","","16.8","","0.0","","0.8","","0.0","T","0.8","","0","T","36","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04","2024","02","04","","-2.6","","-7.3","","-5.0","","23.0","","0.0","","0.0","","9.3","","7.9","","1","","36","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05","2024","02","05","","-2.3","","-12.6","","-7.5","","25.5","","0.0","","0.0","","0.0","T","0.0","T","9","","8","","31",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06","2024","02","06","","-6.3","","-8.5","","-7.4","","25.4","","0.0","","0.0","","0.2","","0.2","","7","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-07","2024","02","07","","-7.0","","-8.2","","-7.6","","25.6","","0.0","","0.0","","2.8","","2.1","","2","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-08","2024","02","08","","-4.6","","-7.7","","-6.2","","24.2","","0.0","","0.0","","0.4","","0.4","","7","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-09","2024","02","09","","-4.3","","-11.8","","-8.1","","26.1","","0.0","","0.0","","0.6","","0.6","","9","","34","","31",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-10","2024","02","10","","5.5","","-15.6","","-5.1","","23.1","","0.0","","0.0","","0.0","","0.0","","7","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-11","2024","02","11","","4.2","","-4.9","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","4","","36","","34",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-12","2024","02","12","","2.9","","-7.7","","-2.4","","20.4","","0.0","","0.0","","0.0","","0.0","","4","","34","","49",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-13","2024","02","13","","-3.9","","-13.8","","-8.9","","26.9","","0.0","","0.0","","0.8","","0.4","","5","","36","","47",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-14","2024","02","14","","","M","","M","","M","","M","","M","0.0","","0.0","T","0.0","T","5","","2","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-15","2024","02","15","","-8.5","","-16.9","","-12.7","","30.7","","0.0","","0.0","","0.2","","0.2","","5","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-16","2024","02","16","","2.7","","-17.6","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","4","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-17","2024","02","17","","5.0","","-12.0","","-3.5","","21.5","","0.0","","0.0","","0.0","","0.0","","4","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-18","2024","02","18","","4.9","","-11.2","","-3.2","","21.2","","0.0","","0.0","","0.0","","0.0","","3","","35","","36",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-19","2024","02","19","","4.3","","-11.6","","-3.7","","21.7","","0.0","","0.0","","0.0","","0.0","","2","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-20","2024","02","20","","7.5","","-7.6","","-0.1","","18.1","","0.0","","0.0","","0.0","","0.0","","3","","29","","36",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-21","2024","02","21","","5.3","","-4.9","","0.2","","17.8","","0.0","","0.0","","0.0","","0.0","","2","","16","","31",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-22","2024","02","22","","10.4","","-3.8","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","1","","27","","43",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-23","2024","02","23","","10.9","","4.3","","7.6","","10.4","","0.0","","0.0","","0.0","","0.0","","0","T","28","","68",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-24","2024","02","24","","4.8","","-4.5","","0.2","","17.8","","0.0","","0.0","","1.0","","1.0","","0","T","2","","57",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-25","2024","02","25","","4.8","","-7.6","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","0","T","22","","50",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-26","2024","02","26","","-3.9","","-21.0","","-12.5","","30.5","","0.0","","0.0","","2.1","","1.4","","0","T","36","","68",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-27","2024","02","27","","-17.2","","-22.4","","-19.8","","37.8","","0.0","","0.0","","1.8","","1.6","","2","","15","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-28","2024","02","28","","2.9","","-19.4","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","2","","16","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-29","2024","02","29","","9.9","","-10.7","","-0.4","","18.4","","0.0","","0.0","","2.0","","1.7","","1","","2","","76",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-01","2024","03","01","","-9.1","","-13.6","","-11.4","","29.4","","0.0","","0.0","","4.0","","2.4","","5","","10","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-02","2024","03","02","","-13.1","","-20.3","","-16.7","","34.7","","0.0","","0.0","","18.0","","12.4","","8","","2","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-03","2024","03","03","","-16.1","","-24.9","","-20.5","","38.5","","0.0","","0.0","","0.0","T","0.0","T","16","","2","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-04","2024","03","04","","-17.7","","-21.5","","-19.6","","37.6","","0.0","","0.0","","0.0","T","0.0","T","16","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-05","2024","03","05","","-12.0","","-24.4","","-18.2","","36.2","","0.0","","0.0","","2.7","","2.5","","16","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-06","2024","03","06","","-7.8","","-17.2","","-12.5","","30.5","","0.0","","0.0","","0.6","","0.6","","16","","13","","36",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-07","2024","03","07","","1.7","","-17.8","","-8.1","","26.1","","0.0","","0.0","","0.0","","0.0","","16","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-08","2024","03","08","","7.8","","-9.9","","-1.1","","19.1","","0.0","","0.0","","0.0","","0.0","","","","26","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-09","2024","03","09","","10.2","","-1.6","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","10","","14","","40",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-10","2024","03","10","","9.5","","-4.2","","2.7","","15.3","","0.0","","0.0","","0.0","","0.0","","5","","14","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-11","2024","03","11","","9.2","","-4.8","","2.2","","15.8","","0.0","","0.0","","0.0","","0.0","","4","","23","","34",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-12","2024","03","12","","9.9","","-0.7","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","0","T","26","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-13","2024","03","13","","6.3","","-3.4","","1.5","","16.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","33","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-14","2024","03","14","","10.0","","-3.6","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","","","17","","34",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-15","2024","03","15","","12.4","","1.3","","6.9","","11.1","","0.0","","0.0","","0.0","","0.0","","","","9","","40",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-16","2024","03","16","","14.2","","-1.3","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","T","1","","46",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-17","2024","03","17","","15.7","","-2.5","","6.6","","11.4","","0.0","","0.0","","0.0","","0.0","","0","T","15","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-18","2024","03","18","","16.5","","4.1","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","0","T","11","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-19","2024","03","19","","5.6","","-2.9","","1.4","","16.6","","0.0","","0.0","","0.4","","0.4","","0","T","9","","43",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-20","2024","03","20","","-2.8","","-9.4","","-6.1","","24.1","","0.0","","0.0","","16.1","","13.9","","6","","11","","43",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-21","2024","03","21","","-4.4","","-9.9","","-7.2","","25.2","","0.0","","0.0","","7.6","","7.6","","17","","2","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-22","2024","03","22","","-6.3","","-9.8","","-8.1","","26.1","","0.0","","0.0","","6.6","","6.2","","15","","11","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-23","2024","03","23","","-7.6","","-9.8","","-8.7","","26.7","","0.0","","0.0","","6.0","","5.6","","21","","9","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-24","2024","03","24","","-5.3","","-10.0","","-7.7","","25.7","","0.0","","0.0","","0.0","T","0.0","T","21","","17","","57",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-25","2024","03","25","","-6.8","","-13.5","","-10.2","","28.2","","0.0","","0.0","","0.0","T","0.0","T","21","","17","","49",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-26","2024","03","26","","-1.6","","-9.2","","-5.4","","23.4","","0.0","","0.0","","0.0","","0.0","","11","","15","","38",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-27","2024","03","27","","6.8","","-6.4","","0.2","","17.8","","0.0","","0.0","","0.0","","0.0","","11","","12","","34",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-28","2024","03","28","","2.8","","-6.7","","-2.0","","20.0","","0.0","","0.0","","1.2","","1.2","","8","","36","","47",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-29","2024","03","29","","-5.3","","-9.7","","-7.5","","25.5","","0.0","","0.0","","5.2","","4.3","","11","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-30","2024","03","30","","-1.2","","-13.1","","-7.2","","25.2","","0.0","","0.0","","0.0","","0.0","","12","","15","","33",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-03-31","2024","03","31","","4.8","","-6.5","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","8","","14","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-01","2024","04","01","","10.5","","-1.9","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","6","","29","","38",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-02","2024","04","02","","17.6","","0.2","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","","","26","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-03","2024","04","03","","10.5","","1.7","","6.1","","11.9","","0.0","","0.2","","0.0","T","0.2","","","","1","","64",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-04","2024","04","04","","2.2","","-1.4","","0.4","","17.6","","0.0","","7.4","","10.0","","17.4","","1","","6","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-05","2024","04","05","","1.8","","-2.1","","-0.2","","18.2","","0.0","","0.0","","5.2","","7.2","","12","","36","","39",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-06","2024","04","06","","4.9","","-1.4","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","8","","36","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-07","2024","04","07","","10.9","","1.3","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","5","","28","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-08","2024","04","08","","13.1","","-1.5","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","T","27","","44",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-09","2024","04","09","","13.5","","0.5","","7.0","","11.0","","0.0","","0.6","","0.0","","0.6","","","","1","","79",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-10","2024","04","10","","10.5","","-3.7","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","","","1","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-11","2024","04","11","","14.0","","-0.3","","6.9","","11.1","","0.0","","0.0","","0.0","","0.0","","","","14","","41",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-12","2024","04","12","","15.1","","1.8","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","","","30","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-13","2024","04","13","","17.9","","-1.4","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","","","28","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-14","2024","04","14","","17.1","","-2.1","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","","","15","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-15","2024","04","15","","16.4","","1.1","","8.8","","9.2","","0.0","","0.6","","0.0","T","0.6","","","","3","","55",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-16","2024","04","16","","2.2","","-2.3","","-0.1","","18.1","","0.0","","0.0","","11.9","","11.9","","5","","33","","68",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-17","2024","04","17","","2.8","","-3.3","","-0.3","","18.3","","0.0","","0.0","","0.0","T","0.0","T","2","","34","","71",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-18","2024","04","18","","3.3","","-4.1","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","0","T","36","","59",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-19","2024","04","19","","4.2","","-6.0","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","0","T","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-20","2024","04","20","","10.7","","-5.5","","2.6","","15.4","","0.0","","0.0","","0.0","","0.0","","","","16","","53",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-21","2024","04","21","","13.0","","-0.4","","6.3","","11.7","","0.0","","0.0","","0.0","T","0.0","T","","","30","","76",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-22","2024","04","22","","14.6","","3.2","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","","","31","","58",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-23","2024","04","23","","17.0","","-1.2","","7.9","","10.1","","0.0","","0.0","","0.0","","0.0","","","","18","","47",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-24","2024","04","24","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","29","","47",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-25","2024","04","25","","16.3","","0.6","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","","","36","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-26","2024","04","26","","7.0","","1.9","","4.5","","13.5","","0.0","","0.8","","0.0","","0.8","","","","35","","44",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-27","2024","04","27","","16.5","","1.6","","9.1","","8.9","","0.0","","0.0","","0.0","","0.0","","","","16","","53",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-28","2024","04","28","","16.1","","4.3","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","","","29","","60",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-29","2024","04","29","","10.7","","0.8","","5.8","","12.2","","0.0","","4.5","","1.0","","5.5","","0","T","22","","40",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-04-30","2024","04","30","","5.1","","0.0","","2.6","","15.4","","0.0","","0.0","","4.2","","4.2","","4","","3","","63",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-01","2024","05","01","","2.8","","0.1","","1.5","","16.5","","0.0","","3.4","","6.6","","10.0","","0","T","33","","57",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-02","2024","05","02","","7.0","","-0.2","","3.4","","14.6","","0.0","","3.3","","2.2","","5.5","","2","","1","","62",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-03","2024","05","03","","12.3","","-1.6","","5.4","","12.6","","0.0","","0.0","T","0.0","","0.0","T","","","1","","48",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-04","2024","05","04","","14.3","","-2.1","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","","","13","","37",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-05","2024","05","05","","13.4","","3.0","","8.2","","9.8","","0.0","","0.4","","0.0","","0.4","","","","20","","55",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-06","2024","05","06","","17.6","","1.7","","9.7","","8.3","","0.0","","1.9","","0.0","","1.9","","","","29","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-07","2024","05","07","","7.0","","3.9","","5.5","","12.5","","0.0","","3.7","","0.0","","3.7","","","","33","","90",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-08","2024","05","08","","11.8","","5.3","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","","","33","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-09","2024","05","09","","21.6","","2.0","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-10","2024","05","10","","26.2","","5.3","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","27","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-11","2024","05","11","","22.2","","8.4","","15.3","","2.7","","0.0","","0.0","T","0.0","","0.0","T","","","2","","47",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-12","2024","05","12","","24.5","","7.7","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","28","","50",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-13","2024","05","13","","16.4","","8.6","","12.5","","5.5","","0.0","","1.1","","0.0","","1.1","","","","30","","45",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-14","2024","05","14","","17.6","","7.3","","12.5","","5.5","","0.0","","3.0","","0.0","","3.0","","","","","M","","M"
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-15","2024","05","15","","21.2","","4.4","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","","","27","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-16","2024","05","16","","16.7","","5.8","","11.3","","6.7","","0.0","","1.5","","0.0","","1.5","","","","34","","61",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-17","2024","05","17","","11.0","","2.0","","6.5","","11.5","","0.0","","7.2","","0.0","","7.2","","","","33","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-18","2024","05","18","","12.0","","3.8","","7.9","","10.1","","0.0","","0.6","","0.0","","0.6","","","","32","","54",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-19","2024","05","19","","12.3","","2.0","","7.2","","10.8","","0.0","","4.8","","0.0","","4.8","","","","32","","68",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-20","2024","05","20","","9.5","","3.3","","6.4","","11.6","","0.0","","1.0","","0.0","","1.0","","","","33","","51",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-21","2024","05","21","","15.0","","3.8","","9.4","","8.6","","0.0","","1.9","","0.0","","1.9","","","","9","","42",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-22","2024","05","22","","11.2","","5.4","","8.3","","9.7","","0.0","","2.9","","0.0","","2.9","","","","11","","35",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-23","2024","05","23","","11.4","","5.5","","8.5","","9.5","","0.0","","5.4","","0.0","","5.4","","","","36","","44",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-24","2024","05","24","","13.7","","2.4","","8.1","","9.9","","0.0","","3.5","","0.0","","3.5","","","","33","","47",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-25","2024","05","25","","15.4","","3.0","","9.2","","8.8","","0.0","","3.6","","0.0","","3.6","","","","30","","58",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-26","2024","05","26","","16.7","","5.3","","11.0","","7.0","","0.0","","1.4","","0.0","","1.4","","","","31","","47",""
"-114.01","51.12","CALGARY INTL A","3031092","2024-05-27","2024","05","27","","20.9","","3.4","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","26","","36",""
